"ID","groupNr","subjectNr","period","check","relevant_decI","nAnimals","animalName","treatment","e1","e2","orderTrials","orderConfidence1","confidence","confidenceTreatment","consent_beg","consent_end","whichPart","qR1","qR2","qR3","social_info","social_confidence","goal","strategy","general","partA","remarks","age","gender","time_check","time_welcome","time_HIT description","time_Instructions 1","time_Instructions 2","time_Instructions 3","time_Instructions 4","time_Instructions 5","time_Instructions 6","time_Instructions 7","time_Instructions 8","time_Instructions 9","time_Instructions 10","time_quiz","time_get ready","time_watch pic","time_estimate 1","time_confidence","time_estimate 2","time_end of round","time_Questionnaire","time_earnings","time_Collect payment","s","target","distance","gender_factor"
149,NA,NA,4,NA,NA,79,"crane",1,124,110,NA,NA,8,1,NA,NA,NA,NA,NA,NA,93,4,NA,NA,NA,NA,NA,35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5,14,4,NA,NA,NA,0.451612903225806,99.2,6.2,"female"
149,NA,NA,5,NA,NA,57,"cricket",0,21,112,NA,NA,9,1,NA,NA,NA,NA,NA,NA,38,3,NA,NA,NA,NA,NA,35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5,8,4,NA,NA,NA,5.35294117647059,25.2,12.8,"female"
149,NA,NA,6,NA,NA,94,"ant",1,66,99,NA,NA,8,3,NA,NA,NA,NA,NA,NA,82,7,NA,NA,NA,NA,NA,35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,5,7,5,NA,NA,NA,2.0625,79.2,2.8,"female"
149,NA,NA,7,NA,NA,44,"bee",0,18,79,NA,NA,10,2,NA,NA,NA,NA,NA,NA,32,6,NA,NA,NA,NA,NA,35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5,8,4,NA,NA,NA,4.35714285714286,21.6,10.4,"female"
149,NA,NA,8,NA,NA,76,"flamingo",0,34,79,NA,NA,8,1,NA,NA,NA,NA,NA,NA,38,4,NA,NA,NA,NA,NA,35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,5,8,4,NA,NA,NA,11.25,40.8,2.8,"female"
149,NA,NA,9,NA,NA,98,"crane",1,134,145,NA,NA,8,1,NA,NA,NA,NA,NA,NA,102,1,NA,NA,NA,NA,NA,35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,6,10,6,NA,NA,NA,-0.34375,107.2,5.2,"female"
149,NA,NA,10,NA,NA,62,"cricket",1,65,85,NA,NA,7,2,NA,NA,NA,NA,NA,NA,50,6,NA,NA,NA,NA,NA,35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,8,4,NA,NA,NA,-1.33333333333333,52,2,"female"
149,NA,NA,11,NA,NA,93,"ant",0,29,62,NA,NA,8,2,NA,NA,NA,NA,NA,NA,39,5,NA,NA,NA,NA,NA,35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4,9,3,NA,NA,NA,3.3,34.8,4.2,"female"
149,NA,NA,12,NA,NA,84,"bee",0,33,68,NA,NA,9,1,NA,NA,NA,NA,NA,NA,46,2,NA,NA,NA,NA,NA,35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,8,4,NA,NA,NA,2.69230769230769,39.6,6.4,"female"
149,NA,NA,13,NA,NA,58,"flamingo",0,30,82,NA,NA,8,3,NA,NA,NA,NA,NA,NA,37,10,NA,NA,NA,NA,NA,35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,8,4,NA,NA,NA,7.42857142857143,36,1,"female"
149,NA,NA,14,NA,NA,79,"crane",1,102,115,NA,NA,5,3,NA,NA,NA,NA,NA,NA,81,7,NA,NA,NA,NA,NA,35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,8,5,NA,NA,NA,-0.619047619047619,81.6,0.600000000000009,"female"
149,NA,NA,15,NA,NA,57,"cricket",1,45,78,NA,NA,7,2,NA,NA,NA,NA,NA,NA,53,6,NA,NA,NA,NA,NA,35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,8,4,NA,NA,NA,4.125,54,1,"female"
149,NA,NA,16,NA,NA,94,"ant",1,64,86,NA,NA,7,3,NA,NA,NA,NA,NA,NA,75,7,NA,NA,NA,NA,NA,35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,14,9,NA,NA,NA,2,76.8,1.8,"female"
149,NA,NA,17,NA,NA,44,"bee",1,37,61,NA,NA,7,3,NA,NA,NA,NA,NA,NA,44,7,NA,NA,NA,NA,NA,35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,9,9,3,NA,NA,NA,3.42857142857143,44.4,0.399999999999999,"female"
149,NA,NA,18,NA,NA,76,"flamingo",1,41,80,NA,NA,8,3,NA,NA,NA,NA,NA,NA,51,8,NA,NA,NA,NA,NA,35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,6,7,4,NA,NA,NA,3.9,49.2,1.8,"female"
149,NA,NA,19,NA,NA,98,"crane",0,45,84,NA,NA,8,3,NA,NA,NA,NA,NA,NA,49,7,NA,NA,NA,NA,NA,35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,7,4,NA,NA,NA,9.75,54,5,"female"
149,NA,NA,20,NA,NA,62,"cricket",0,26,61,NA,NA,10,1,NA,NA,NA,NA,NA,NA,34,4,"most like this study","nice","yes most impression this survey","good","very well",35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,34,3,52,13,NA,4.375,31.2,2.8,"female"
150,0,0,1,NA,20,93,"ant",1,77,80,"1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1","1,1,1,3,3,2,3,3,2,2,2,1,1,3,3,3,1,1,1,3,1,1,1,3,3,2,3,3,2,2,2,1,1,3,3,3,1,1,1,3",6,1,1,1,2,1,1,1,110,4,NA,NA,NA,NA,NA,60,2,112,13,4,2,3,21,5,7,43,12,3,5,22,10,38,NA,7,12,10,8,NA,NA,NA,0.0909090909090909,92.4,17.6,"male"
150,NA,NA,2,NA,NA,84,"bee",0,76,79,NA,NA,6,1,NA,NA,NA,NA,NA,NA,90,3,NA,NA,NA,NA,NA,60,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,10,4,NA,NA,NA,0.214285714285714,91.2,1.2,"male"
150,NA,NA,3,NA,NA,58,"flamingo",1,76,81,NA,NA,6,1,NA,NA,NA,NA,NA,NA,63,2,NA,NA,NA,NA,NA,60,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,18,30,7,NA,NA,NA,-0.384615384615385,60.8,2.2,"male"
150,NA,NA,4,NA,NA,79,"crane",1,76,81,NA,NA,5,3,NA,NA,NA,NA,NA,NA,90,9,NA,NA,NA,NA,NA,60,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,12,9,34,NA,NA,NA,0.357142857142857,91.2,1.2,"male"
150,NA,NA,5,NA,NA,57,"cricket",0,78,82,NA,NA,6,3,NA,NA,NA,NA,NA,NA,63,7,NA,NA,NA,NA,NA,60,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,12,15,16,NA,NA,NA,-0.266666666666667,62.4,0.599999999999994,"male"
150,NA,NA,6,NA,NA,94,"ant",1,73,77,NA,NA,6,2,NA,NA,NA,NA,NA,NA,90,6,NA,NA,NA,NA,NA,60,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,11,34,27,NA,NA,NA,0.235294117647059,87.6,2.40000000000001,"male"
150,NA,NA,7,NA,NA,44,"bee",0,75,77,NA,NA,5,3,NA,NA,NA,NA,NA,NA,62,9,NA,NA,NA,NA,NA,60,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,9,4,NA,NA,NA,-0.153846153846154,60,2,"male"
150,NA,NA,8,NA,NA,76,"flamingo",0,76,79,NA,NA,5,3,NA,NA,NA,NA,NA,NA,60,9,NA,NA,NA,NA,NA,60,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,11,3,NA,NA,NA,-0.1875,NA,NA,"male"
150,NA,NA,9,NA,NA,98,"crane",1,76,81,NA,NA,6,2,NA,NA,NA,NA,NA,NA,93,5,NA,NA,NA,NA,NA,60,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,12,14,9,NA,NA,NA,0.294117647058824,91.2,1.8,"male"
150,NA,NA,10,NA,NA,62,"cricket",0,77,81,NA,NA,6,2,NA,NA,NA,NA,NA,NA,61,6,NA,NA,NA,NA,NA,60,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,17,8,11,NA,NA,NA,-0.25,61.6,0.600000000000001,"male"
150,NA,NA,11,NA,NA,93,"ant",0,77,79,NA,NA,5,2,NA,NA,NA,NA,NA,NA,92,6,NA,NA,NA,NA,NA,60,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9,8,4,NA,NA,NA,0.133333333333333,92.4,0.399999999999991,"male"
150,NA,NA,12,NA,NA,84,"bee",1,98,84,NA,NA,6,1,NA,NA,NA,NA,NA,NA,78,2,NA,NA,NA,NA,NA,60,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10,9,10,NA,NA,NA,0.7,78.4,0.400000000000006,"male"
150,NA,NA,13,NA,NA,58,"flamingo",1,75,81,NA,NA,6,1,NA,NA,NA,NA,NA,NA,63,2,NA,NA,NA,NA,NA,60,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,26,24,NA,NA,NA,-0.5,60,3,"male"
150,NA,NA,14,NA,NA,79,"crane",0,77,80,NA,NA,6,3,NA,NA,NA,NA,NA,NA,93,8,NA,NA,NA,NA,NA,60,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,12,20,4,NA,NA,NA,0.1875,92.4,0.600000000000009,"male"
150,NA,NA,15,NA,NA,57,"cricket",1,76,80,NA,NA,8,3,NA,NA,NA,NA,NA,NA,60,8,NA,NA,NA,NA,NA,60,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,7,10,5,NA,NA,NA,-0.25,60.8,0.800000000000004,"male"
150,NA,NA,16,NA,NA,94,"ant",0,79,85,NA,NA,6,3,NA,NA,NA,NA,NA,NA,95,7,NA,NA,NA,NA,NA,60,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,14,4,NA,NA,NA,0.375,94.8,0.200000000000003,"male"
150,NA,NA,17,NA,NA,44,"bee",0,77,85,NA,NA,5,1,NA,NA,NA,NA,NA,NA,58,4,NA,NA,NA,NA,NA,60,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8,18,7,NA,NA,NA,-0.421052631578947,61.6,3.6,"male"
150,NA,NA,18,NA,NA,76,"flamingo",1,76,81,NA,NA,6,1,NA,NA,NA,NA,NA,NA,64,1,NA,NA,NA,NA,NA,60,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,11,10,NA,NA,NA,-0.416666666666667,NA,NA,"male"
150,NA,NA,19,NA,NA,98,"crane",0,76,87,NA,NA,5,1,NA,NA,NA,NA,NA,NA,90,3,NA,NA,NA,NA,NA,60,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,11,5,NA,NA,NA,0.785714285714286,91.2,1.2,"male"
150,NA,NA,20,NA,NA,62,"cricket",1,78,89,NA,NA,6,3,NA,NA,NA,NA,NA,NA,63,10,"good","good","like","no","no",60,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,12,24,87,19,NA,-0.733333333333333,62.4,0.599999999999994,"male"
151,0,0,1,NA,19,93,"ant",1,52,62,"1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0","2,3,3,1,2,3,1,1,3,2,2,1,1,3,3,1,1,3,1,3,2,3,3,1,2,3,1,1,3,2,2,1,1,3,3,1,1,3,1,3",6,2,1,1,1,1,1,1,62,5,NA,NA,NA,NA,NA,26,2,81,39,7,6,19,16,33,5,23,19,11,16,32,48,15,NA,9,5,18,7,NA,NA,NA,1,62.4,0.399999999999999,"male"
151,NA,NA,2,NA,NA,84,"bee",0,57,68,NA,NA,7,3,NA,NA,NA,NA,NA,NA,68,7,NA,NA,NA,NA,NA,26,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,7,NA,NA,NA,1,68.4,0.399999999999991,"male"
151,NA,NA,3,NA,NA,58,"flamingo",0,59,47,NA,NA,6,3,NA,NA,NA,NA,NA,NA,47,8,NA,NA,NA,NA,NA,26,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,12,5,NA,NA,NA,1,47.2,0.200000000000003,"male"
151,NA,NA,4,NA,NA,79,"crane",1,63,70,NA,NA,5,1,NA,NA,NA,NA,NA,NA,75,2,NA,NA,NA,NA,NA,26,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,12,11,NA,NA,NA,0.583333333333333,75.6,0.599999999999994,"male"
151,NA,NA,5,NA,NA,57,"cricket",1,43,49,NA,NA,6,2,NA,NA,NA,NA,NA,NA,53,6,NA,NA,NA,NA,NA,26,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,6,4,NA,NA,NA,0.6,51.6,1.4,"male"
151,NA,NA,6,NA,NA,94,"ant",0,62,68,NA,NA,4,3,NA,NA,NA,NA,NA,NA,75,7,NA,NA,NA,NA,NA,26,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,5,2,NA,NA,NA,0.461538461538462,74.4,0.600000000000009,"male"
151,NA,NA,7,NA,NA,44,"bee",0,52,45,NA,NA,6,1,NA,NA,NA,NA,NA,NA,42,4,NA,NA,NA,NA,NA,26,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,6,2,NA,NA,NA,0.7,41.6,0.399999999999999,"male"
151,NA,NA,8,NA,NA,76,"flamingo",0,54,62,NA,NA,5,1,NA,NA,NA,NA,NA,NA,65,3,NA,NA,NA,NA,NA,26,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,6,3,NA,NA,NA,0.727272727272727,64.8,0.200000000000003,"male"
151,NA,NA,9,NA,NA,98,"crane",1,73,82,NA,NA,6,3,NA,NA,NA,NA,NA,NA,85,7,NA,NA,NA,NA,NA,26,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,2,NA,NA,NA,0.75,87.6,2.59999999999999,"male"
151,NA,NA,10,NA,NA,62,"cricket",1,58,63,NA,NA,7,2,NA,NA,NA,NA,NA,NA,78,6,NA,NA,NA,NA,NA,26,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,12,4,NA,NA,NA,0.25,69.6,8.40000000000001,"male"
151,NA,NA,11,NA,NA,93,"ant",1,68,73,NA,NA,7,2,NA,NA,NA,NA,NA,NA,78,6,NA,NA,NA,NA,NA,26,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,3,2,NA,NA,NA,0.5,81.6,3.59999999999999,"male"
151,NA,NA,12,NA,NA,84,"bee",1,55,60,NA,NA,8,1,NA,NA,NA,NA,NA,NA,67,4,NA,NA,NA,NA,NA,26,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,3,NA,NA,NA,0.416666666666667,66,1,"male"
151,NA,NA,13,NA,NA,58,"flamingo",1,53,58,NA,NA,5,1,NA,NA,NA,NA,NA,NA,63,2,NA,NA,NA,NA,NA,26,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,5,2,NA,NA,NA,0.5,63.6,0.599999999999994,"male"
151,NA,NA,14,NA,NA,79,"crane",1,70,77,NA,NA,7,3,NA,NA,NA,NA,NA,NA,84,9,NA,NA,NA,NA,NA,26,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,2,NA,NA,NA,0.5,84,0,"male"
151,NA,NA,15,NA,NA,57,"cricket",0,51,53,NA,NA,5,3,NA,NA,NA,NA,NA,NA,60,8,NA,NA,NA,NA,NA,26,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,5,3,NA,NA,NA,0.222222222222222,61.2,1.2,"male"
151,NA,NA,16,NA,NA,94,"ant",1,67,74,NA,NA,6,1,NA,NA,NA,NA,NA,NA,78,1,NA,NA,NA,NA,NA,26,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,5,2,NA,NA,NA,0.636363636363636,80.4,2.39999999999999,"male"
151,NA,NA,17,NA,NA,44,"bee",0,49,46,NA,NA,5,1,NA,NA,NA,NA,NA,NA,40,1,NA,NA,NA,NA,NA,26,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,4,NA,NA,NA,0.333333333333333,39.2,0.799999999999997,"male"
151,NA,NA,18,NA,NA,76,"flamingo",0,75,84,NA,NA,6,3,NA,NA,NA,NA,NA,NA,92,9,NA,NA,NA,NA,NA,26,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,6,4,NA,NA,NA,0.529411764705882,90,2,"male"
151,NA,NA,19,NA,NA,98,"crane",0,84,85,NA,NA,7,1,NA,NA,NA,NA,NA,NA,102,1,NA,NA,NA,NA,NA,26,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,10,5,NA,NA,NA,0.0555555555555556,100.8,1.2,"male"
151,NA,NA,20,NA,NA,62,"cricket",0,63,60,NA,NA,6,3,NA,NA,NA,NA,NA,NA,53,7,"to measure how good our estimates are","I try to find the middle point between my estimate and the mturker estimate","interesting HIT, hope my bonus is high","instructions a little too long, try to make it simple","none",26,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,2,173,18,NA,0.3,50.4,2.59999999999999,"male"
152,0,0,1,NA,6,93,"ant",1,88,88,"1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0","1,1,1,2,1,2,3,1,3,2,1,3,1,3,3,3,3,3,2,1,1,1,1,2,1,2,3,1,3,2,1,3,1,3,3,3,3,3,2,1",4,1,1,1,2,1,1,1,110,4,NA,NA,NA,NA,NA,37,1,29,16,3,5,10,11,6,6,14,22,8,201,43,23,8,NA,9,3,25,4,NA,NA,NA,0,105.6,4.40000000000001,"female"
152,NA,NA,2,NA,NA,84,"bee",0,65,71,NA,NA,2,1,NA,NA,NA,NA,NA,NA,78,2,NA,NA,NA,NA,NA,37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,9,1,NA,NA,NA,0.461538461538462,78,0,"female"
152,NA,NA,3,NA,NA,58,"flamingo",0,101,95,NA,NA,1,1,NA,NA,NA,NA,NA,NA,87,3,NA,NA,NA,NA,NA,37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,6,2,NA,NA,NA,0.428571428571429,80.8,6.19999999999999,"female"
152,NA,NA,4,NA,NA,79,"crane",1,86,86,NA,NA,3,2,NA,NA,NA,NA,NA,NA,65,6,NA,NA,NA,NA,NA,37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,10,2,NA,NA,NA,0,68.8,3.8,"female"
152,NA,NA,5,NA,NA,57,"cricket",1,63,63,NA,NA,6,1,NA,NA,NA,NA,NA,NA,51,1,NA,NA,NA,NA,NA,37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,7,27,NA,NA,NA,0,50.4,0.599999999999994,"female"
152,NA,NA,6,NA,NA,94,"ant",0,75,81,NA,NA,7,2,NA,NA,NA,NA,NA,NA,90,6,NA,NA,NA,NA,NA,37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,4,NA,NA,NA,0.4,90,0,"female"
152,NA,NA,7,NA,NA,44,"bee",0,56,56,NA,NA,5,3,NA,NA,NA,NA,NA,NA,45,8,NA,NA,NA,NA,NA,37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,6,5,NA,NA,NA,0,44.8,0.199999999999996,"female"
152,NA,NA,8,NA,NA,76,"flamingo",1,103,98,NA,NA,8,1,NA,NA,NA,NA,NA,NA,82,3,NA,NA,NA,NA,NA,37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,2,5,2,NA,NA,NA,0.238095238095238,82.4,0.400000000000006,"female"
152,NA,NA,9,NA,NA,98,"crane",0,85,90,NA,NA,7,3,NA,NA,NA,NA,NA,NA,104,7,NA,NA,NA,NA,NA,37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,3,2,NA,NA,NA,0.263157894736842,102,2,"female"
152,NA,NA,10,NA,NA,62,"cricket",0,62,62,NA,NA,9,2,NA,NA,NA,NA,NA,NA,50,6,NA,NA,NA,NA,NA,37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,9,2,NA,NA,NA,0,NA,NA,"female"
152,NA,NA,11,NA,NA,93,"ant",1,110,100,NA,NA,8,1,NA,NA,NA,NA,NA,NA,67,3,NA,NA,NA,NA,NA,37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,2,NA,NA,NA,0.232558139534884,88,21,"female"
152,NA,NA,12,NA,NA,84,"bee",0,87,87,NA,NA,8,3,NA,NA,NA,NA,NA,NA,70,9,NA,NA,NA,NA,NA,37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,1,NA,NA,NA,0,69.6,0.399999999999991,"female"
152,NA,NA,13,NA,NA,58,"flamingo",0,58,58,NA,NA,7,1,NA,NA,NA,NA,NA,NA,45,4,NA,NA,NA,NA,NA,37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,6,2,NA,NA,NA,0,NA,NA,"female"
152,NA,NA,14,NA,NA,79,"crane",1,93,93,NA,NA,7,3,NA,NA,NA,NA,NA,NA,74,7,NA,NA,NA,NA,NA,37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,12,2,NA,NA,NA,0,74.4,0.400000000000006,"female"
152,NA,NA,15,NA,NA,57,"cricket",1,48,48,NA,NA,9,3,NA,NA,NA,NA,NA,NA,58,7,NA,NA,NA,NA,NA,37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,12,1,NA,NA,NA,0,57.6,0.400000000000006,"female"
152,NA,NA,16,NA,NA,94,"ant",1,52,52,NA,NA,7,3,NA,NA,NA,NA,NA,NA,57,8,NA,NA,NA,NA,NA,37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,10,1,NA,NA,NA,0,62.4,5.4,"female"
152,NA,NA,17,NA,NA,44,"bee",0,57,57,NA,NA,8,3,NA,NA,NA,NA,NA,NA,46,8,NA,NA,NA,NA,NA,37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,6,1,NA,NA,NA,0,45.6,0.399999999999999,"female"
152,NA,NA,18,NA,NA,76,"flamingo",1,113,106,NA,NA,8,3,NA,NA,NA,NA,NA,NA,92,9,NA,NA,NA,NA,NA,37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,10,2,NA,NA,NA,0.333333333333333,90.4,1.59999999999999,"female"
152,NA,NA,19,NA,NA,98,"crane",1,105,105,NA,NA,8,2,NA,NA,NA,NA,NA,NA,78,5,NA,NA,NA,NA,NA,37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,6,2,NA,NA,NA,0,84,6,"female"
152,NA,NA,20,NA,NA,62,"cricket",0,62,62,NA,NA,7,1,NA,NA,NA,NA,NA,NA,50,3,"Peoples' skill at estimation. Or the influence of others.","Sometimes they would influence me to bring my estimate closer to theirs.","It was repetitive.","They were easy to comprehend.","no",37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2,5,2,93,13,NA,0,NA,NA,"female"
153,0,0,1,NA,7,93,"ant",1,78,85,"1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1","2,3,1,1,3,1,3,1,1,1,2,3,2,3,1,3,2,1,3,3,2,3,1,1,3,1,3,1,1,1,2,3,2,3,1,3,2,1,3,3",7,2,1,1,2,1,1,1,94,6,NA,NA,NA,NA,NA,30,2,34,16,123,9,25,30,18,6,12,12,8,23,29,57,14,NA,10,5,28,6,NA,NA,NA,0.4375,93.6,0.400000000000006,"male"
153,NA,NA,2,NA,NA,84,"bee",0,70,71,NA,NA,6,3,NA,NA,NA,NA,NA,NA,84,7,NA,NA,NA,NA,NA,30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,4,9,3,NA,NA,NA,0.0714285714285714,84,0,"male"
153,NA,NA,3,NA,NA,58,"flamingo",0,61,58,NA,NA,8,1,NA,NA,NA,NA,NA,NA,49,3,NA,NA,NA,NA,NA,30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,4,23,3,NA,NA,NA,0.25,48.8,0.199999999999996,"male"
