"ID","e1","e2","treatment","nAnimals","social_info","s","period","confidence","social_confidence","confidenceTreatment","age","gender","gender_factor","time_estimate 1","time_estimate 2"
107,106,118,0,84,84,-0.545454545454545,12,10,4,1,54,1,"female",5,8
107,115,129,0,58,88,-0.518518518518518,13,6,1,1,54,1,"female",6,9
107,95,113,1,79,75,-0.9,14,7,7,3,54,1,"female",5,10
107,105,125,1,57,80,-0.8,15,10,6,2,54,1,"female",6,9
107,122,118,1,94,92,0.133333333333333,16,10,6,2,54,1,"female",6,9
107,92,106,0,44,76,-0.875,17,9,6,2,54,1,"female",10,9
107,133,113,1,76,113,1,18,9,8,3,54,1,"female",6,9
107,101,93,0,98,85,0.5,19,7,7,3,54,1,"female",5,9
107,105,118,0,62,84,-0.619047619047619,20,6,3,1,54,1,"female",7,9
108,84,88,1,93,101,0.235294117647059,1,7,5,2,40,2,"male",7,11
108,76,81,0,84,90,0.357142857142857,2,3,6,2,40,2,"male",8,15
108,70,66,1,58,58,0.333333333333333,3,7,7,3,40,2,"male",5,9
108,68,72,0,79,81,0.307692307692308,4,3,3,1,40,2,"male",4,9
108,54,57,1,57,66,0.25,5,8,1,1,40,2,"male",6,9
108,88,93,0,94,103,0.333333333333333,6,3,7,3,40,2,"male",5,7
108,48,42,0,44,40,0.75,7,3,10,3,40,2,"male",8,11
108,88,78,1,76,70,0.555555555555556,8,8,10,3,40,2,"male",7,15
108,82,90,1,98,100,0.444444444444444,9,5,9,3,40,2,"male",4,6
108,50,52,1,62,61,0.181818181818182,10,7,6,2,40,2,"male",3,6
108,78,82,1,93,110,0.125,11,7,4,1,40,2,"male",4,5
108,70,70,0,84,84,0,12,4,4,1,40,2,"male",4,12
108,49,50,0,58,56,0.142857142857143,13,6,6,2,40,2,"male",4,6
108,77,80,1,79,93,0.1875,14,7,4,1,40,2,"male",7,7
108,52,53,0,57,63,0.0909090909090909,15,4,3,1,40,2,"male",5,7
108,67,68,0,94,78,0.0909090909090909,16,4,1,1,40,2,"male",5,7
108,36,40,0,44,43,0.571428571428571,17,4,9,3,40,2,"male",6,4
108,64,70,1,76,76,0.5,18,7,8,3,40,2,"male",3,7
108,98,89,1,98,72,0.346153846153846,19,5,8,3,40,2,"male",5,7
108,52,54,0,62,61,0.222222222222222,20,4,4,1,40,2,"male",4,6
109,80,80,1,93,98,0,1,6,8,3,36,2,"male",9,22
109,95,90,0,84,76,0.263157894736842,2,3,8,3,36,2,"male",5,7
109,75,65,1,58,60,0.666666666666667,3,8,10,3,36,2,"male",6,9
109,105,105,1,79,80,0,4,4,5,2,36,2,"male",6,6
109,55,55,1,57,67,0,5,8,5,2,36,2,"male",11,6
109,95,95,1,94,76,0,6,5,6,2,36,2,"male",5,6
109,55,55,1,44,45,0,7,9,4,1,36,2,"male",4,5
109,115,100,0,76,92,0.652173913043478,8,2,9,3,36,2,"male",7,7
109,100,100,0,98,80,0,9,2,3,1,36,2,"male",4,6
109,60,60,0,62,73,0,10,4,1,1,36,2,"male",4,5
109,80,90,0,93,94,0.714285714285714,11,2,7,3,36,2,"male",4,7
109,100,100,0,84,81,0,12,2,1,1,36,2,"male",14,5
109,75,75,1,58,63,0,13,7,2,1,36,2,"male",5,4
109,95,95,0,79,75,0,14,2,2,1,36,2,"male",5,5
109,85,85,0,57,67,0,15,2,4,1,36,2,"male",5,4
109,95,85,1,94,75,0.5,16,6,7,3,36,2,"male",3,10
109,45,45,1,44,34,0,17,8,9,3,36,2,"male",5,7
109,75,90,0,76,92,0.882352941176471,18,2,9,3,36,2,"male",3,8
109,90,90,0,98,100,0,19,1,6,2,36,2,"male",4,5
109,85,85,1,62,69,0,20,6,4,1,36,2,"male",4,4
110,120,107,1,93,94,0.5,1,4,6,2,44,2,"male",10,14
110,99,95,0,84,78,0.19047619047619,2,5,2,1,44,2,"male",6,16
110,100,100,1,58,75,0,3,5,6,2,44,2,"male",6,9
110,124,124,1,79,100,0,4,4,7,3,44,2,"male",7,7
110,81,71,1,57,65,0.625,5,3,7,3,44,2,"male",5,6
110,112,105,1,94,90,0.318181818181818,6,4,3,1,44,2,"male",6,5
110,79,70,0,44,64,0.6,7,4,7,3,44,2,"male",11,6
110,100,100,1,76,81,0,8,5,7,3,44,2,"male",7,7
110,87,92,0,98,102,0.333333333333333,9,3,1,1,44,2,"male",5,7
110,85,76,0,62,69,0.5625,10,3,4,1,44,2,"male",4,4
110,87,90,0,93,101,0.214285714285714,11,2,9,3,44,2,"male",7,5
110,105,105,1,84,86,0,12,4,5,2,44,2,"male",5,10
110,90,84,1,58,71,0.315789473684211,13,4,1,1,44,2,"male",5,5
110,80,72,0,79,63,0.470588235294118,14,3,7,3,44,2,"male",6,5
110,79,70,1,57,60,0.473684210526316,15,4,5,2,44,2,"male",4,5
110,99,92,1,94,78,0.333333333333333,16,5,1,1,44,2,"male",6,5
110,68,61,0,44,55,0.538461538461538,17,2,3,1,44,2,"male",6,3
110,87,80,0,76,70,0.411764705882353,18,4,10,3,44,2,"male",5,3
110,79,85,0,98,95,0.375,19,3,7,3,44,2,"male",5,5
110,70,61,0,62,55,0.6,20,3,3,1,44,2,"male",5,4
111,72,67,1,93,67,1,1,5,3,1,35,2,"male",18,17
111,44,53,0,84,53,1,2,8,4,1,35,2,"male",24,9
111,65,53,1,58,52,0.923076923076923,3,9,4,1,35,2,"male",33,11
111,45,54,0,79,54,1,4,8,9,3,35,2,"male",8,12
111,27,38,0,57,38,1,5,9,3,1,35,2,"male",9,12
111,95,78,1,94,78,1,6,6,1,1,35,2,"male",16,8
111,45,34,1,44,34,1,7,6,9,3,35,2,"male",6,8
111,37,47,0,76,47,1,8,5,8,3,35,2,"male",9,11
111,44,49,0,98,49,1,9,7,7,3,35,2,"male",8,16
111,58,78,1,62,78,1,10,6,6,2,35,2,"male",7,9
111,76,91,1,93,91,1,11,8,8,3,35,2,"male",7,11
111,77,90,1,84,90,1,12,7,3,1,35,2,"male",7,16
111,67,55,1,58,55,1,13,6,4,1,35,2,"male",8,9
111,52,61,0,79,61,1,14,7,3,1,35,2,"male",9,8
111,33,42,0,57,42,1,15,6,7,3,35,2,"male",13,10
111,48,57,0,94,57,1,16,6,6,2,35,2,"male",5,13
111,47,39,1,44,39,1,17,6,6,2,35,2,"male",9,9
111,40,47,0,76,47,1,18,6,8,3,35,2,"male",8,12
111,69,78,1,98,78,1,19,5,5,2,35,2,"male",6,10
111,54,65,0,62,65,1,20,6,8,3,35,2,"male",6,10
112,65,72,1,93,78,0.538461538461538,1,2,6,2,32,1,"female",12,18
112,100,85,0,84,80,0.75,2,1,8,3,32,1,"female",7,11
112,50,53,0,58,56,0.5,3,2,6,2,32,1,"female",6,8
112,85,70,1,79,67,0.833333333333333,4,3,9,3,32,1,"female",5,11
112,65,65,1,57,53,0,5,3,2,1,32,1,"female",5,15
112,85,94,0,94,103,0.5,6,1,1,1,32,1,"female",4,6
112,50,47,1,44,41,0.333333333333333,7,3,6,2,32,1,"female",7,8
112,70,75,0,76,84,0.357142857142857,8,2,2,1,32,1,"female",4,7
112,90,96,1,98,102,0.5,9,2,1,1,32,1,"female",4,13
112,60,65,1,62,73,0.384615384615385,10,3,1,1,32,1,"female",6,8
112,85,93,1,93,101,0.5,11,2,9,3,32,1,"female",7,6
112,70,77,0,84,84,0.5,12,1,4,1,32,1,"female",6,5
112,65,60,1,58,52,0.384615384615385,13,3,4,1,32,1,"female",4,11
112,90,85,0,79,72,0.277777777777778,14,1,1,1,32,1,"female",5,8
112,60,52,0,57,47,0.615384615384615,15,1,8,3,32,1,"female",5,9
112,90,97,0,94,103,0.538461538461538,16,1,7,3,32,1,"female",4,5
112,50,44,0,44,39,0.545454545454545,17,1,6,2,32,1,"female",4,6
112,70,76,1,76,82,0.5,18,5,8,3,32,1,"female",6,4
112,90,100,1,98,110,0.5,19,2,7,3,32,1,"female",5,4
112,45,54,0,62,54,1,20,2,10,3,32,1,"female",5,7
113,80,84,1,93,94,0.285714285714286,1,8,6,2,29,2,"male",10,8
113,41,46,0,84,49,0.625,2,9,7,3,29,2,"male",12,11
113,67,51,1,58,55,1.33333333333333,3,8,4,1,29,2,"male",3,11
113,44,50,0,79,54,0.6,4,9,1,1,29,2,"male",5,4
113,23,26,0,57,38,0.2,5,10,3,1,29,2,"male",13,9
113,33,38,0,94,46,0.384615384615385,6,8,6,2,29,2,"male",5,3
113,15,16,0,44,19,0.25,7,10,10,3,29,2,"male",6,5
113,46,50,1,76,54,0.5,8,8,4,1,29,2,"male",5,10
113,33,40,0,98,53,0.35,9,9,4,1,29,2,"male",5,4
113,59,62,1,62,70,0.272727272727273,10,9,7,3,29,2,"male",8,10
113,49,53,0,93,60,0.363636363636364,11,8,4,1,29,2,"male",4,4
113,59,64,1,84,70,0.454545454545455,12,7,9,3,29,2,"male",5,4
113,52,58,0,58,63,0.545454545454545,13,8,2,1,29,2,"male",10,4
113,68,73,1,79,81,0.384615384615385,14,8,7,3,29,2,"male",4,5
113,48,52,1,57,58,0.4,15,8,7,3,29,2,"male",8,5
113,47,51,0,94,57,0.4,16,9,6,2,29,2,"male",5,5
113,43,47,1,44,53,0.4,17,7,6,2,29,2,"male",9,3
113,46,49,0,76,54,0.375,18,7,4,1,29,2,"male",6,15
113,66,72,1,98,85,0.315789473684211,19,8,7,3,29,2,"male",14,4
113,53,60,1,62,63,0.7,20,8,10,3,29,2,"male",7,5
114,40,44,1,93,47,0.571428571428571,1,1,2,1,35,1,"female",7,7
114,80,85,0,84,91,0.454545454545455,2,4,9,3,35,1,"female",4,6
114,39,42,1,58,47,0.375,3,5,8,3,35,1,"female",4,4
114,67,73,1,79,80,0.461538461538462,4,4,9,3,35,1,"female",4,5
114,56,62,0,57,67,0.545454545454545,5,4,4,1,35,1,"female",4,3
114,68,77,0,94,85,0.529411764705882,6,3,2,1,35,1,"female",4,3
114,45,41,1,44,34,0.363636363636364,7,6,6,2,35,1,"female",5,5
114,57,67,1,76,75,0.555555555555556,8,5,6,2,35,1,"female",4,3
114,63,67,1,98,72,0.444444444444444,9,6,8,3,35,1,"female",2,3
114,68,62,1,62,50,0.333333333333333,10,7,6,2,35,1,"female",3,5
114,61,67,0,93,75,0.428571428571429,11,4,6,2,35,1,"female",3,3
114,83,96,0,84,104,0.619047619047619,12,4,10,3,35,1,"female",3,3
114,66,62,0,58,53,0.307692307692308,13,2,8,3,35,1,"female",4,3
114,83,80,0,79,67,0.1875,14,2,9,3,35,1,"female",3,4
114,54,58,0,57,66,0.333333333333333,15,3,1,1,35,1,"female",3,4
114,67,74,1,94,82,0.466666666666667,16,4,7,3,35,1,"female",3,4
114,49,46,1,44,40,0.333333333333333,17,4,1,1,35,1,"female",4,4
114,71,79,0,76,85,0.571428571428571,18,2,2,1,35,1,"female",3,2
114,88,95,1,98,102,0.5,19,3,1,1,35,1,"female",3,3
114,62,56,0,62,50,0.5,20,2,3,1,35,1,"female",4,2
115,75,110,1,93,110,1,1,7,4,1,30,2,"male",7,14
115,77,91,0,84,91,1,2,10,9,3,30,2,"male",7,8
115,24,30,0,58,30,1,3,10,1,1,30,2,"male",13,15
115,110,110,1,79,86,0,4,10,2,1,30,2,"male",13,12
115,55,65,1,57,65,1,5,10,7,3,30,2,"male",5,13
115,30,35,0,94,35,1,6,10,7,3,30,2,"male",7,7
115,60,49,1,44,49,1,7,10,5,2,30,2,"male",8,9
115,42,49,0,76,49,1,8,10,2,1,30,2,"male",5,10
115,93,111,1,98,111,1,9,7,8,3,30,2,"male",9,9
115,54,64,1,62,64,1,10,7,3,1,30,2,"male",8,8
115,52,64,1,93,64,1,11,10,7,3,30,2,"male",4,9
115,35,47,0,84,47,1,12,8,9,3,30,2,"male",9,8
115,34,40,0,58,40,1,13,9,10,3,30,2,"male",9,7
115,45,56,0,79,56,1,14,7,6,2,30,2,"male",11,7
115,28,38,0,57,38,1,15,10,3,1,30,2,"male",9,6
115,66,82,1,94,82,1,16,8,6,2,30,2,"male",7,6
115,14,14,0,44,27,0,17,10,1,1,30,2,"male",6,8
115,53,53,0,76,61,0,18,10,6,2,30,2,"male",5,8
115,72,85,1,98,85,1,19,6,7,3,30,2,"male",11,7
115,46,55,1,62,55,1,20,7,3,1,30,2,"male",4,6
116,55,62,1,93,67,0.583333333333333,1,7,6,2,36,2,"male",11,9
116,36,40,0,84,47,0.363636363636364,2,9,9,3,36,2,"male",6,16
116,48,52,1,58,55,0.571428571428571,3,9,4,1,36,2,"male",4,7
116,65,76,1,79,80,0.733333333333333,4,10,9,3,36,2,"male",3,5
116,54,56,1,57,66,0.166666666666667,5,8,1,1,36,2,"male",6,4
116,38,40,0,94,48,0.2,6,10,7,3,36,2,"male",5,4
116,44,46,1,44,52,0.25,7,10,4,1,36,2,"male",4,4
116,66,67,1,76,79,0.0769230769230769,8,7,2,1,36,2,"male",5,4
116,50,49,0,98,61,-0.0909090909090909,9,8,1,1,36,2,"male",5,4
116,52,54,1,62,63,0.181818181818182,10,8,10,3,36,2,"male",4,3
116,71,68,1,93,67,0.75,11,9,3,1,36,2,"male",6,9
116,38,39,0,84,47,0.111111111111111,12,10,9,3,36,2,"male",7,6
116,39,38,0,58,47,-0.125,13,6,5,2,36,2,"male",5,3
116,35,37,0,79,50,0.133333333333333,14,8,5,2,36,2,"male",5,29
116,35,36,0,57,42,0.142857142857143,15,9,7,3,36,2,"male",9,7
116,87,90,1,94,103,0.1875,16,6,1,1,36,2,"male",7,4
116,21,22,0,44,27,0.166666666666667,17,10,1,1,36,2,"male",8,6
116,65,68,1,76,81,0.1875,18,9,6,2,36,2,"male",5,4
116,41,43,0,98,49,0.25,19,9,7,3,36,2,"male",7,4
116,27,25,0,62,24,0.666666666666667,20,10,10,3,36,2,"male",5,7
117,134,134,1,93,110,0,1,4,4,1,39,1,"female",5,19
117,95,90,0,84,76,0.263157894736842,2,6,4,1,39,1,"female",5,5
117,69,64,1,58,53,0.3125,3,4,8,3,39,1,"female",3,4
117,88,88,1,79,71,0,4,4,3,1,39,1,"female",3,8
117,55,60,0,57,67,0.416666666666667,5,6,5,2,39,1,"female",3,5
117,128,120,1,94,107,0.380952380952381,6,5,6,2,39,1,"female",6,4
117,48,46,0,44,40,0.25,7,8,10,3,39,1,"female",3,8
117,88,85,1,76,70,0.166666666666667,8,5,10,3,39,1,"female",7,4
117,76,83,0,98,93,0.411764705882353,9,7,5,2,39,1,"female",3,4
117,94,87,0,62,76,0.388888888888889,10,2,4,1,39,1,"female",6,4
117,109,102,1,93,87,0.318181818181818,11,4,8,3,39,1,"female",2,9
117,93,86,0,84,75,0.388888888888889,12,7,7,3,39,1,"female",4,6
117,58,60,1,58,69,0.181818181818182,13,8,5,2,39,1,"female",5,6
117,77,82,0,79,93,0.3125,14,5,8,3,39,1,"female",5,4
117,54,57,1,57,66,0.25,15,6,1,1,39,1,"female",4,8
117,113,113,1,94,90,0,16,6,9,3,39,1,"female",6,10
117,66,61,0,44,52,0.357142857142857,17,6,4,1,39,1,"female",5,5
117,80,73,0,76,64,0.4375,18,4,1,1,39,1,"female",3,4
117,94,105,0,98,116,0.5,19,4,4,1,39,1,"female",3,6
117,62,65,1,62,73,0.272727272727273,20,6,8,3,39,1,"female",4,5
118,98,67,1,93,67,1,1,10,3,1,34,1,"female",736,4
118,81,91,0,84,91,1,2,10,9,3,34,1,"female",3,4
118,93,73,1,58,73,1,3,10,7,3,34,1,"female",8,6
118,88,66,0,79,67,1.04761904761905,4,10,9,3,34,1,"female",6,3
118,84,67,0,57,67,1,5,10,4,1,34,1,"female",7,3
118,85,103,0,94,103,1,6,10,7,3,34,1,"female",31,4
118,96,72,1,44,72,1,7,10,1,1,34,1,"female",3,4
118,88,75,1,76,75,1,8,10,6,2,34,1,"female",8,4
118,89,100,0,98,100,1,9,10,6,2,34,1,"female",4,4
118,82,65,1,62,65,1,10,10,8,3,34,1,"female",3,4
118,79,95,1,93,94,1.06666666666667,11,10,6,2,34,1,"female",3,4
118,87,70,1,84,70,1,12,10,3,1,34,1,"female",3,4
118,85,66,0,58,66,1,13,10,8,3,34,1,"female",3,3
118,93,74,0,79,75,1.05555555555556,14,10,2,1,34,1,"female",2,3
118,89,72,0,57,72,1,15,10,1,1,34,1,"female",10,3
118,94,106,1,94,107,0.923076923076923,16,10,6,2,34,1,"female",3,3
118,81,58,1,44,58,1,17,10,4,1,34,1,"female",3,4
118,95,76,1,76,76,1,18,10,8,3,34,1,"female",4,3
118,98,72,0,98,72,1,19,10,8,3,34,1,"female",3,3
118,86,69,0,62,69,1,20,10,4,1,34,1,"female",4,4
119,78,83,1,93,94,0.3125,1,9,7,3,25,2,"male",11,21
119,33,33,0,84,34,0,2,9,10,3,25,2,"male",12,16
119,57,58,1,58,66,0.111111111111111,3,10,8,3,25,2,"male",12,4
119,24,23,0,79,18,0.166666666666667,4,10,1,1,25,2,"male",8,7
119,27,27,0,57,38,0,5,10,3,1,25,2,"male",7,6
119,105,102,1,94,82,0.130434782608696,6,10,6,2,25,2,"male",9,7
119,45,44,1,44,35,0.1,7,10,2,1,25,2,"male",12,5
119,33,33,0,76,38,0,8,10,4,1,25,2,"male",7,4
119,43,43,0,98,53,0,9,10,4,1,25,2,"male",6,3
119,62,61,1,62,53,0.111111111111111,10,10,7,3,25,2,"male",10,5
119,85,85,1,93,101,0,11,10,9,3,25,2,"male",8,6
119,92,91,1,84,75,0.0588235294117647,12,10,2,1,25,2,"male",9,6
119,71,71,1,58,58,0,13,10,7,3,25,2,"male",8,3
119,50,50,0,79,62,0,14,10,6,2,25,2,"male",7,5
119,32,32,0,57,38,0,15,10,3,1,25,2,"male",7,5
119,36,37,0,94,48,0.0833333333333333,16,10,4,1,25,2,"male",6,5
119,12,12,0,44,15,0,17,10,8,3,25,2,"male",7,5
119,35,35,0,76,45,0,18,10,6,2,25,2,"male",9,3
119,129,128,1,98,100,0.0344827586206897,19,10,6,2,25,2,"male",5,5
119,83,83,1,62,67,0,20,10,10,3,25,2,"male",7,3
120,66,71,1,93,77,0.454545454545455,1,7,7,3,39,2,"male",5,13
120,30,32,0,84,34,0.5,2,6,10,3,39,2,"male",4,7
120,63,58,1,58,50,0.384615384615385,3,7,5,2,39,2,"male",21,8
120,23,37,0,79,50,0.518518518518518,4,8,5,2,39,2,"male",5,6
120,42,46,0,57,51,0.444444444444444,5,6,1,1,39,2,"male",4,5
120,15,24,0,94,36,0.428571428571429,6,10,2,1,39,2,"male",4,7
120,36,39,1,44,42,0.5,7,10,4,1,39,2,"male",8,8
120,35,39,1,76,44,0.444444444444444,8,8,3,1,39,2,"male",5,7
120,35,45,0,98,53,0.555555555555556,9,8,4,1,39,2,"male",9,7
120,39,47,1,62,50,0.727272727272727,10,7,6,2,39,2,"male",5,5
120,42,46,1,93,49,0.571428571428571,11,8,7,3,39,2,"male",4,5
120,30,43,0,84,46,0.8125,12,8,2,1,39,2,"male",4,5
120,60,55,0,58,47,0.384615384615385,13,6,8,3,39,2,"male",5,7
120,58,64,1,79,69,0.545454545454545,14,7,1,1,39,2,"male",4,6
120,27,30,1,57,33,0.5,15,5,7,3,39,2,"male",5,7
120,30,39,0,94,46,0.5625,16,6,6,2,39,2,"male",5,7
120,45,41,1,44,35,0.4,17,7,2,1,39,2,"male",6,10
120,68,75,1,76,82,0.5,18,1,8,3,39,2,"male",7,5
120,69,79,0,98,85,0.625,19,9,7,3,39,2,"male",4,5
120,16,16,0,62,20,0,20,10,10,3,39,2,"male",6,9
121,70,84,1,93,84,1,1,6,8,3,29,2,"male",8,10
121,93,79,0,84,75,0.777777777777778,2,5,7,3,29,2,"male",7,6
121,66,64,1,58,53,0.153846153846154,3,5,6,2,29,2,"male",8,10
121,69,71,1,79,81,0.166666666666667,4,7,3,1,29,2,"male",9,4
121,41,41,1,57,49,0,5,8,4,1,29,2,"male",7,5
121,41,43,0,94,50,0.222222222222222,6,4,4,1,29,2,"male",8,4
121,52,50,1,44,42,0.2,7,9,6,2,29,2,"male",12,5
121,38,41,0,76,47,0.333333333333333,8,5,8,3,29,2,"male",9,4
121,78,90,1,98,97,0.631578947368421,9,8,2,1,29,2,"male",5,6
121,27,24,0,62,24,1,10,8,10,3,29,2,"male",5,5
121,28,33,0,93,42,0.357142857142857,11,7,3,1,29,2,"male",9,4
121,51,55,1,84,60,0.444444444444444,12,8,8,3,29,2,"male",8,3
121,28,29,0,58,37,0.111111111111111,13,8,10,3,29,2,"male",4,4
121,45,49,0,79,54,0.444444444444444,14,5,9,3,29,2,"male",3,4
121,62,56,1,57,50,0.5,15,4,9,3,29,2,"male",10,3
121,63,68,0,94,76,0.384615384615385,16,5,6,2,29,2,"male",7,4
121,43,45,1,44,52,0.222222222222222,17,8,4,1,29,2,"male",8,3
121,26,35,0,76,45,0.473684210526316,18,8,6,2,29,2,"male",4,3
121,64,69,1,98,77,0.384615384615385,19,6,4,1,29,2,"male",6,3
121,38,39,0,62,46,0.125,20,5,2,1,29,2,"male",8,3
122,79,90,1,93,110,0.354838709677419,1,8,4,1,31,1,"female",10,21
122,46,53,0,84,60,0.5,2,9,8,3,31,1,"female",10,14
122,64,57,1,58,51,0.538461538461538,3,9,3,1,31,1,"female",7,10
122,98,93,1,79,80,0.277777777777778,4,9,9,3,31,1,"female",8,8
122,24,26,0,57,30,0.333333333333333,5,9,7,3,31,1,"female",6,5
122,20,22,0,94,46,0.0769230769230769,6,9,6,2,31,1,"female",11,6
122,16,18,0,44,32,0.125,7,10,6,2,31,1,"female",14,10
122,92,75,1,76,72,0.85,8,9,7,3,31,1,"female",21,6
122,104,100,1,98,84,0.2,9,8,4,1,31,1,"female",6,7
122,29,30,1,62,35,0.166666666666667,10,9,1,1,31,1,"female",8,18
122,42,43,0,93,49,0.142857142857143,11,9,7,3,31,1,"female",10,5
122,32,35,0,84,46,0.214285714285714,12,8,2,1,31,1,"female",5,11
122,66,65,1,58,52,0.0714285714285714,13,8,4,1,31,1,"female",6,7
122,78,80,1,79,93,0.133333333333333,14,8,4,1,31,1,"female",6,5
122,26,28,0,57,43,0.117647058823529,15,8,6,2,31,1,"female",7,8
122,38,39,1,94,48,0.1,16,8,4,1,31,1,"female",7,6
122,11,11,0,44,12,0,17,10,10,3,31,1,"female",10,23
122,39,38,0,76,47,-0.125,18,9,5,2,31,1,"female",6,8
122,44,45,0,98,49,0.2,19,9,7,3,31,1,"female",9,7
122,40,42,1,62,46,0.333333333333333,20,9,7,3,31,1,"female",5,6
123,144,111,1,93,111,1,1,10,3,1,38,1,"female",65,8
123,147,90,0,84,90,1,2,10,3,1,38,1,"female",7,6
123,144,75,0,58,75,1,3,10,6,2,38,1,"female",14,6
123,145,112,1,79,112,1,4,10,2,1,38,1,"female",5,6
123,140,87,0,57,87,1,5,10,10,3,38,1,"female",5,7
123,135,103,1,94,103,1,6,10,1,1,38,1,"female",4,6
123,140,75,0,44,75,1,7,10,9,3,38,1,"female",13,6
123,105,84,0,76,84,1,8,10,2,1,38,1,"female",4,6
123,84,102,0,98,102,1,9,10,1,1,38,1,"female",3,6
123,93,73,1,62,73,1,10,10,1,1,38,1,"female",7,8
123,97,77,1,93,77,1,11,10,7,3,38,1,"female",5,7
123,95,77,0,84,77,1,12,10,5,2,38,1,"female",7,6
123,148,100,0,58,100,1,13,10,9,3,38,1,"female",6,5
123,101,81,1,79,81,1,14,10,7,3,38,1,"female",23,6
123,115,87,0,57,87,1,15,10,10,3,38,1,"female",4,5
123,141,103,1,94,103,1,16,10,7,3,38,1,"female",5,7
123,100,82,0,44,82,1,17,10,6,2,38,1,"female",4,6
123,100,81,1,76,81,1,18,10,6,2,38,1,"female",8,6
123,105,85,1,98,85,1,19,10,7,3,38,1,"female",4,6
123,91,73,1,62,73,1,20,10,1,1,38,1,"female",15,6
124,72,81,1,93,89,0.529411764705882,1,3,6,2,41,1,"female",9,16
124,87,77,0,84,68,0.526315789473684,2,4,6,2,41,1,"female",7,10
124,68,68,0,58,55,0,3,6,6,2,41,1,"female",8,11
124,76,85,1,79,90,0.642857142857143,4,7,9,3,41,1,"female",8,12
124,54,60,0,57,65,0.545454545454545,5,5,7,3,41,1,"female",8,11
124,51,51,1,94,57,0,6,7,8,3,41,1,"female",6,11
124,45,45,1,44,34,0,7,8,9,3,41,1,"female",6,9
124,64,70,1,76,76,0.5,8,5,8,3,41,1,"female",8,12
124,83,86,0,98,100,0.176470588235294,9,6,6,2,41,1,"female",6,10
124,38,42,0,62,46,0.5,10,6,7,3,41,1,"female",8,10
124,70,70,1,93,67,0,11,4,3,1,41,1,"female",9,8
124,59,65,1,84,70,0.545454545454545,12,4,3,1,41,1,"female",8,8
124,73,70,0,58,58,0.2,13,5,7,3,41,1,"female",6,9
124,67,69,1,79,81,0.142857142857143,14,6,3,1,41,1,"female",10,8
124,52,56,1,57,63,0.363636363636364,15,7,3,1,41,1,"female",8,7
124,89,89,0,94,103,0,16,5,1,1,41,1,"female",8,13
124,38,41,0,44,46,0.375,17,4,8,3,41,1,"female",22,8
124,92,85,0,76,73,0.368421052631579,18,2,1,1,41,1,"female",12,8
124,84,84,0,98,102,0,19,8,1,1,41,1,"female",7,9
124,61,65,1,62,73,0.333333333333333,20,5,1,1,41,1,"female",9,9
125,65,70,1,93,77,0.416666666666667,1,8,7,3,44,2,"male",12,29
125,34,35,0,84,41,0.142857142857143,2,10,6,2,44,2,"male",8,13
125,70,70,1,58,58,0,3,9,7,3,44,2,"male",15,8
125,70,75,1,79,84,0.357142857142857,4,9,9,3,44,2,"male",7,6
125,21,21,0,57,38,0,5,10,3,1,44,2,"male",6,7
125,90,95,1,94,103,0.384615384615385,6,9,1,1,44,2,"male",10,6
125,20,20,0,44,27,0,7,10,1,1,44,2,"male",6,6
125,70,75,1,76,82,0.416666666666667,8,9,8,3,44,2,"male",6,6
125,40,40,0,98,49,0,9,10,7,3,44,2,"male",9,6
125,60,65,1,62,73,0.384615384615385,10,9,1,1,44,2,"male",7,7
125,40,42,0,93,47,0.285714285714286,11,9,2,1,44,2,"male",13,7
125,36,38,0,84,41,0.4,12,10,6,2,44,2,"male",6,5
125,20,20,0,58,24,0,13,10,9,3,44,2,"male",9,6
125,35,40,0,79,50,0.333333333333333,14,9,5,2,44,2,"male",11,6
125,55,60,1,57,66,0.454545454545455,15,9,1,1,44,2,"male",8,7
125,30,30,0,94,36,0,16,9,2,1,44,2,"male",9,7
125,50,45,1,44,39,0.454545454545455,17,10,6,2,44,2,"male",7,7
125,75,80,1,76,92,0.294117647058824,18,9,9,3,44,2,"male",10,6
125,36,38,0,98,53,0.117647058823529,19,10,4,1,44,2,"male",8,5
125,72,65,1,62,57,0.466666666666667,20,8,7,3,44,2,"male",9,8
126,85,89,1,93,101,0.25,1,6,5,2,32,2,"male",7,15
126,56,56,0,84,67,0,2,7,4,1,32,2,"male",10,13
126,92,82,1,58,74,0.555555555555556,3,5,1,1,32,2,"male",6,10
126,26,26,0,79,41,0,4,8,9,3,32,2,"male",11,12
126,93,93,1,57,73,0,5,4,2,1,32,2,"male",7,11
126,25,25,0,94,36,0,6,9,2,1,32,2,"male",10,11
126,66,56,1,44,53,0.769230769230769,7,5,9,3,32,2,"male",8,13
126,26,26,0,76,26,NA,8,8,10,3,32,2,"male",11,22
126,92,92,1,98,116,0,9,5,4,1,32,2,"male",10,11
126,61,70,1,62,73,0.75,10,4,8,3,32,2,"male",8,13
126,79,98,1,93,110,0.612903225806452,11,5,4,1,32,2,"male",9,11
126,30,30,0,84,41,0,12,8,6,2,32,2,"male",8,9
126,24,24,0,58,24,NA,13,8,9,3,32,2,"male",11,13
126,28,28,0,79,50,0,14,9,5,2,32,2,"male",7,12
126,82,77,1,57,66,0.3125,15,6,1,1,32,2,"male",7,14
126,28,28,0,94,35,0,16,10,7,3,32,2,"male",10,10
